AÑO;MES;ESTACION_DE_MEDICION;CCAA;PROVINCIA;PRECIPITACION_ACUMULADA;INTENSIDAD_MAXIMA_PRECIPITACION
2019;6;BULLAS;Región de Murcia;Murcia;0,8;12
2019;6;BURELA;Galicia;Lugo;74,6;132
2019;6;BURGO DE OSMA-POZUELOS;Castilla y León;Soria;20,4;312
2019;6;BURGOS/VILLAFRÍA;Castilla y León;Burgos;21,4;180
2019;6;BUSTILLO DEL PÁRAMO-LAS MATILLAS;Castilla y León;León;39,6;348
2019;6;BUÑOL-VENTA MINA;Comunitat Valenciana;Valencia/València;0,4;12
2019;6;BÁRCENA MAYOR-TORIZ;Cantabria;Cantabria;52,4;60
2019;6;CABACÉS;Cataluña;Tarragona;1,8;36
2019;6;CABDELLA-CENTRAL;Cataluña;Lleida;36,6;192
2019;6;CABO BUSTO;Principado de Asturias;Asturias;44,6;132
2019;6;CABO DE GATA, FARO;Andalucía;Almería;0,0;0
2019;6;CABO PEÑAS;Principado de Asturias;Asturias;46,2;150
2019;6;CABO VILAN;Galicia;A Coruña;99,4;126
2019;6;CALA;Andalucía;Huelva;0,0;0
2019;6;CALAMOCHA;Aragón;Teruel;0,6;24
2019;6;CALANDA;Aragón;Teruel;9,8;528
2019;6;CALASPARRA;Región de Murcia;Murcia;1,4;24
2019;6;CALATAYUD, DEPÓSITO;Aragón;Zaragoza;13,0;96
2019;6;CALDES DE MONTBUI;Cataluña;Barcelona;29,6;276
2019;6;CAMPEZO/KANPEZU;País Vasco;Araba/Álava;43,8;108
2019;6;CAMPORREDONDO DE ALBA, CUEVA DORADA;Castilla y León;Palencia;62,8;228
2019;6;CAMPOS-CAN SION;Illes Balears;Illes Balears;0,0;0
2019;6;CAMPOS-SALINES  LEVANT;Illes Balears;Illes Balears;0,0;0
2019;6;CAMUÑO;Principado de Asturias;Asturias;56,2;96
2019;6;CANDELARIA-DEPOSITO CUEVECITAS;Canarias;Santa Cruz de Tenerife;0,4;12
2019;6;CANDELEDA (AUTOMATICA);Castilla y León;Ávila;1,0;24
2019;6;CANFRANC;Aragón;Huesca;79,8;360
2019;6;CAPDEPERA-FARO;Illes Balears;Illes Balears;1,9;60
2019;6;CAPELLA, LAGUARRES;Aragón;Huesca;17,6;228
2019;6;CARAVACA (LOS ROYOS- AUT.);Región de Murcia;Murcia;1,6;24
2019;6;CARAVACA,FUENTES DEL MARQUÉS;Región de Murcia;Murcia;4,6;204
2019;6;CARBALLO;Galicia;A Coruña;82,0;216
2019;6;CARCAIXENT;Comunitat Valenciana;Valencia/València;0,6;12
2019;6;CARDEÑA (SANTA ELENA - AUTOMATICA);Andalucía;Córdoba;0,0;0
2019;6;CARMONA, VILLEGAS;Andalucía;Sevilla;0,0;0
2019;6;CARREÑA DE CABRALES;Principado de Asturias;Asturias;52,6;180
2019;6;CARRION DE LOS CESPEDES;Andalucía;Sevilla;0,0;0
2019;6;CARRIÓN DE LOS CONDES;Castilla y León;Palencia;22,0;84
2019;6;CARTAGENA;Región de Murcia;Murcia;0,7;18
2019;6;CARTAGENA - TENTEGORRA;Región de Murcia;Murcia;2,4;108
2019;6;CARTAYA , PEMARES;Andalucía;Huelva;0,0;0
2019;6;CASAS DO PORTO;Galicia;A Coruña;140,2;276
2019;6;CASPE, PLANA DEL PILÓN;Aragón;Zaragoza;7,0;180
2019;6;CASTEJÓN DE VALDEJASA, DEPÓSITO;Aragón;Zaragoza;8,6;132
2019;6;CASTELL DARO;Cataluña;Girona;17,6;72
2019;6;CASTELL DEL FERRO;Andalucía;Granada;0,0;0
2019;6;CASTELLFORT;Comunitat Valenciana;Castellón/Castelló;7,2;150
2019;6;CASTELLO DEMPURIES;Cataluña;Girona;12,8;36
2019;6;CASTELLOTE, DEPÓSITO;Aragón;Teruel;15,0;564
2019;6;CASTELLÓN-ALMASSORA;Comunitat Valenciana;Castellón/Castelló;0,0;0
2019;6;CASTILLO BAYUELA;Castilla - La Mancha;Toledo;0,0;0
2019;6;CASTRO URDIALES-EDAR;Cantabria;Cantabria;33,6;66
2019;6;CASTROPOL;Principado de Asturias;Asturias;56,2;210
2019;6;CASTUERA-COOPERATIVA;Extremadura;Badajoz;0,0;0
2019;6;CAZALLA DE LA SIERRA;Andalucía;Sevilla;0,0;0
2019;6;CAZORLA (AUTOMATICA);Andalucía;Jaén;0,0;0
2019;6;CAÑADAS DEL NERPIO;Castilla - La Mancha;Albacete;2,4;36
2019;6;CAÑADAS PARADOR;Canarias;Santa Cruz de Tenerife;0,0;0
2019;6;CAÑAMERO, EL PINAR;Extremadura;Cáceres;0,0;0
2019;6;CAÑAVERAL;Extremadura;Cáceres;0,4;12
2019;6;CAÑIZARES;Castilla - La Mancha;Cuenca;1,4;12
2019;6;CEBREROS;Castilla y León;Ávila;0,6;24
2019;6;CEDRILLAS, ANTENAS;Aragón;Teruel;17,8;648
2019;6;CENICERO;La Rioja;La Rioja;46,2;252
2019;6;CERVANTES-BAZAL;Galicia;Lugo;79,4;108
2019;6;CERVERA DE PISUERGA;Castilla y León;Palencia;37,2;120
2019;6;CEUTA;Ceuta;Ceuta;0,0;0
2019;6;CHANDREXA DE QUEIXA;Galicia;Ourense;54,8;252
2019;6;CHARILLA;Andalucía;Jaén;0,0;0
2019;6;CHELVA;Comunitat Valenciana;Valencia/València;0,2;12
2019;6;CHINCHILLA/CENAD;Castilla - La Mancha;Albacete;13,3;114
2019;6;CHIPIONA, ECA;Andalucía;Cádiz;0,0;0
2019;6;CIEZA, PARQUE DE BOMBEROS;Región de Murcia;Murcia;0,7;12
2019;6;CITFAGRO_01_ARICO;Canarias;Santa Cruz de Tenerife;0,1;6
2019;6;CITFAGRO_05_GUIAISO1;Canarias;Santa Cruz de Tenerife;0,3;6
2019;6;CITFAGRO_09_HELECHO;Canarias;Santa Cruz de Tenerife;15,7;18
2019;6;CITFAGRO_10_RAVELO;Canarias;Santa Cruz de Tenerife;39,1;60
2019;6;CITFAGRO_13_VILAFLOR;Canarias;Santa Cruz de Tenerife;1,8;6
2019;6;CITFAGRO_54_TOPONEGRO;Canarias;Santa Cruz de Tenerife;0,8;6
2019;6;CITFAGRO_62_TRIGO;Canarias;Santa Cruz de Tenerife;10,7;30
2019;6;CITFAGRO_64_HOYOS;Canarias;Santa Cruz de Tenerife;0,4;6
2019;6;CITFAGRO_67_MATANZA;Canarias;Santa Cruz de Tenerife;32,2;48
2019;6;CITFAGRO_69_SUERTE;Canarias;Santa Cruz de Tenerife;17,7;30
2019;6;CITFAGRO_70_BENIJO;Canarias;Santa Cruz de Tenerife;20,2;48
2019;6;CITFAGRO_71_PALOB;Canarias;Santa Cruz de Tenerife;12,3;30
2019;6;CITFAGRO_73_REDON;Canarias;Santa Cruz de Tenerife;21,6;30
2019;6;CITFAGRO_74_CHIO;Canarias;Santa Cruz de Tenerife;3,3;12
2019;6;CITFAGRO_76_POZO;Canarias;Santa Cruz de Tenerife;6,6;36
2019;6;CITFAGRO_77_PINAL;Canarias;Santa Cruz de Tenerife;4,4;132
2019;6;CITFAGRO_81_MENA;Canarias;Santa Cruz de Tenerife;6,0;24
2019;6;CITFAGRO_87_AGUAMANSA;Canarias;Santa Cruz de Tenerife;9,9;12
2019;6;CITFAGRO_88_GAITERO;Canarias;Santa Cruz de Tenerife;1,4;6
2019;6;CITFAGRO_89_CHAVAO;Canarias;Santa Cruz de Tenerife;0,0;0
2019;6;CITFAGRO_90_PICACHO;Canarias;Santa Cruz de Tenerife;0,9;6
2019;6;CITFAGRO_91_CUBO;Canarias;Santa Cruz de Tenerife;14,6;30
2019;6;CITFAGRO_92_SANTACRUZ;Canarias;Santa Cruz de Tenerife;0,6;12
2019;6;CITFAGRO_94_LOSTOPOS;Canarias;Santa Cruz de Tenerife;0,1;6
2019;6;CITFAGRO_96_ARAYA;Canarias;Santa Cruz de Tenerife;1,0;12
2019;6;CITFAGRO_97_TAGANANA;Canarias;Santa Cruz de Tenerife;11,1;90
2019;6;CITFAGRO_98_ELDRAGO;Canarias;Santa Cruz de Tenerife;9,0;30
2019;6;CIUDAD REAL;Castilla - La Mancha;Ciudad Real;0,0;0
2019;6;CIUTADELLA-CALA GALDANA;Illes Balears;Illes Balears;0,0;0
2019;6;CIUTADELLA-SON QUIM;Illes Balears;Illes Balears;0,2;12
2019;6;COIN (AUTOMATICA);Andalucía;Málaga;0,0;0
2019;6;COLL DE NARGÓ;Cataluña;Lleida;25,4;84
2019;6;COLMENAR VIEJO/FAMET;Comunidad de Madrid;Madrid;2,1;24
2019;6;COLUNGA;Principado de Asturias;Asturias;71,2;120
2019;6;COLÒNIA SANT PERE-CAN MENGOL;Illes Balears;Illes Balears;0,4;12
2019;6;CORBERA, PUIG DAGULLES;Cataluña;Barcelona;19,8;84
2019;6;CORDOBA, EMBALSE DE GUADANUÑO;Andalucía;Córdoba;0,0;0
2019;6;CORIA;Extremadura;Cáceres;0,4;12
2019;6;CORTES DE LA FRONTERA;Andalucía;Málaga;0,0;0
2019;6;CORUÑA DEL CONDE;Castilla y León;Burgos;14,8;156
2019;6;CUBILLO DE EBRO;Cantabria;Cantabria;35,8;180
2019;6;CUELLAR;Castilla y León;Segovia;3,6;60
2019;6;CUENCA;Castilla - La Mancha;Cuenca;1,5;60
2019;6;CUEVAS DE FELECHOSA;Principado de Asturias;Asturias;96,6;72
2019;6;CÁCERES;Extremadura;Cáceres;1,2;36
2019;6;CÁDIZ, OBSERVATORIO;Andalucía;Cádiz;0,9;24
2019;6;CÁSEDA, DEPÓSITO;Comunidad Foral de Navarra;Navarra;21,6;120
2019;6;CÓRDOBA, PRAGDENA;Andalucía;Córdoba;0,0;0
2019;6;CÓRDOBA/AEROPUERTO;Andalucía;Córdoba;0,0;0
2019;6;DAROCA;Aragón;Zaragoza;6,2;48
2019;6;DEGAÑA, COTO CORTÉS;Principado de Asturias;Asturias;122,0;120
2019;6;DEHESA-REFUGIO;Canarias;Santa Cruz de Tenerife;3,8;12
2019;6;DON BENITO;Extremadura;Badajoz;0,0;0
2019;6;DONOSTIA / SAN SEBASTIÁN, IGELDO;País Vasco;Gipuzkoa;77,0;420
2019;6;DONOSTIA/SAN SEBASTIÁN AEROPUERTO;País Vasco;Gipuzkoa;110,9;324
2019;6;DOÑA MENCIA;Andalucía;Córdoba;0,6;12
2019;6;DÓLAR;Andalucía;Granada;5,4;144
2019;6;ECIJA;Andalucía;Sevilla;0,0;0
2019;6;EIVISSA;Illes Balears;Illes Balears;0,0;0
2019;6;EJEA DE LOS CABALLEROS;Aragón;Zaragoza;26,6;348
2019;6;EL ARENOSILLO;Andalucía;Huelva;0,0;0
2019;6;EL BODÓN-BASE AEREA;Castilla y León;Salamanca;19,4;132
2019;6;EL BOSQUE, SAN JOSÉ;Andalucía;Cádiz;1,4;24
2019;6;EL CAMPILLO, EL ZUMAJO;Andalucía;Huelva;0,0;0
2019;6;EL CERRO DE ANDEVALO;Andalucía;Huelva;0,0;0
2019;6;EL EJIDO (AYUNTAMIENTO - AUTOMATICA);Andalucía;Almería;6,0;228
2019;6;EL GOLOSO (AUTOMÁTICA);Comunidad de Madrid;Madrid;0,4;24
2019;6;EL GRANADO (BOCACHANZA - AUTOMÁTICA);Andalucía;Huelva;0,0;0
2019;6;EL HIERRO/AEROPUERTO;Canarias;Santa Cruz de Tenerife;1,4;24
2019;6;EL MAILLO (BASE AVIONES - AUTOMATICA);Castilla y León;Salamanca;13,4;108
2019;6;EL PASO-C.F.;Canarias;Santa Cruz de Tenerife;4,2;24
2019;6;EL PAULAR- RASCAFRÍA (AUTOMÁTICA);Comunidad de Madrid;Madrid;9,0;96
2019;6;EL PEDREGAL;Castilla - La Mancha;Guadalajara;4,0;48
2019;6;EL PUENTE (CASA FORESTAL);Castilla y León;Zamora;50,6;120
2019;6;EL ROBLEDO;Castilla - La Mancha;Ciudad Real;0,0;0
2019;6;EL SOLERÀS;Cataluña;Lleida;3,4;36
2019;6;ELCHE/ALTABIX;Comunitat Valenciana;Alicante/Alacant;0,2;12
2019;6;ELGETA;País Vasco;Gipuzkoa;50,8;96
2019;6;ELGOIBAR;País Vasco;Gipuzkoa;36,5;66
2019;6;EMBALSE DE LA FUENSANTA (AUTOMÁTICA);Castilla - La Mancha;Albacete;12,6;228
2019;6;ENCISO, DEPÓSITO;La Rioja;La Rioja;15,8;60
2019;6;ERRENTERIA, AÑARBE;País Vasco;Gipuzkoa;101,8;180
2019;6;ES CAPDELLÀ- SON VIC NOU;Illes Balears;Illes Balears;0,0;0
2019;6;ESCORCA-SON TORRELLA;Illes Balears;Illes Balears;1,2;12
2019;6;ESPIEL-C.TÉRMICA;Andalucía;Córdoba;0,0;0
2019;6;ESPOLLA, LES ALBERES;Cataluña;Girona;17,4;84
2019;6;ESTACA DE BARES;Galicia;A Coruña;43,0;60
2019;6;ESTEPONA;Andalucía;Málaga;0,0;0
2019;6;ESTERIBAR, EMBALSE DE EUGI;Comunidad Foral de Navarra;Navarra;48,2;120
2019;6;EVC_BARCARROTA;Extremadura;Badajoz;1,6;24
2019;6;EVC_ELS TORMS;Cataluña;Lleida;1,2;12
2019;6;EVC_MAÓ;Illes Balears;Illes Balears;0,3;6
2019;6;EVC_PEÑAUSENDE;Castilla y León;Zamora;12,8;132
2019;6;EVC_VÍZNAR;Andalucía;Granada;0,0;0
2019;6;EVC_ZARRA;Comunitat Valenciana;Valencia/València;0,0;0
2019;6;FERROL-A GRAÑA;Galicia;A Coruña;62,1;234
2019;6;FIGUERES, ELS ASPRES;Cataluña;Girona;18,2;60
2019;6;FISTERRA;Galicia;A Coruña;103,2;120
2019;6;FOLGOSO DO COUREL;Galicia;Lugo;78,2;192
2019;6;FONFRÍA;Aragón;Teruel;3,2;36
2019;6;FONTANARS - CASA DELS CUPS;Comunitat Valenciana;Valencia/València;0,6;12
2019;6;FONTMARTINA;Cataluña;Barcelona;24,4;168
2019;6;FORMENTERA;Illes Balears;Illes Balears;0,0;0
2019;6;FORONDA-TXOKIZA;País Vasco;Araba/Álava;14,6;48
2019;6;FORUA;País Vasco;Bizkaia;47,0;216
2019;6;FRAGA;Aragón;Huesca;5,6;36
2019;6;FREDES;Comunitat Valenciana;Castellón/Castelló;1,6;24
2019;6;FREGENAL DE LA SIERRA;Extremadura;Badajoz;0,8;12
2019;6;FRESNO DE CANTIESPINO;Castilla y León;Segovia;15,4;336
2019;6;FRESNO DE SAYAGO;Castilla y León;Zamora;31,6;252
2019;6;FUENCALIENTE;Castilla - La Mancha;Ciudad Real;0,0;0
2019;6;FUENCALIENTE-SALINAS;Canarias;Santa Cruz de Tenerife;4,8;24
2019;6;FUENGIROLA;Andalucía;Málaga;0,0;0
2019;6;FUENTE ALAMO;Región de Murcia;Murcia;2,8;84
2019;6;FUENTE DE CANTOS;Extremadura;Badajoz;0,0;0
2019;6;FUENTE DE PIEDRA;Andalucía;Málaga;0,0;0
2019;6;FUENTE DÉ-TELEFÉRICO;Cantabria;Cantabria;89,8;132
2019;6;FUENTE EL SOL;Castilla y León;Valladolid;4,0;72
2019;6;FUENTE PALMERA-LOS ARROYONES;Andalucía;Córdoba;0,0;0
2019;6;FUENTES DE ANDALUCIA, EL TRAVIESO;Andalucía;Sevilla;0,0;0
2019;6;FUENTESAUCO;Castilla y León;Zamora;11,6;72
2019;6;FUERTEVENTURA/AEROPUERTO;Canarias;Las Palmas;0,0;0
2019;6;GARGANTA LA OLLA;Extremadura;Cáceres;6,4;72
2019;6;GARRUCHA;Andalucía;Almería;1,6;48
2019;6;GAUCÍN;Andalucía;Málaga;0,0;0
2019;6;GIJÓN, MUSEL;Principado de Asturias;Asturias;60,2;108
2019;6;GIJÓN-CAMPUS;Principado de Asturias;Asturias;96,4;480
2019;6;GIRONA, AEROPUERTO;Cataluña;Girona;14,6;42
2019;6;GIRONA, PARC DEL MIGDIA;Cataluña;Girona;12,4;36
2019;6;GOTARRENDURA (AUTOMATICA);Castilla y León;Ávila;5,0;60
2019;6;GRANADA-CARTUJA;Andalucía;Granada;0,0;0
2019;6;GRANADA/AEROPUERTO;Andalucía;Granada;0,0;0
2019;6;GRANADA/BASE AÉREA;Andalucía;Granada;0,0;0
2019;6;GRANOLLERS;Cataluña;Barcelona;0,0;0
2019;6;GRAZALEMA;Andalucía;Cádiz;0,1;6
2019;6;GUADALAJARA;Castilla - La Mancha;Guadalajara;2,1;72
2019;6;GUADALCANAL, CRISTO;Andalucía;Sevilla;0,0;0
2019;6;GUADALUPE (AUTOMATICA);Extremadura;Cáceres;0,0;0
2019;6;GUIJO DE GRANADILLA;Extremadura;Cáceres;1,0;36
2019;6;GÜEÑES;País Vasco;Bizkaia;30,3;90
2019;6;HARO;La Rioja;La Rioja;17,4;108
2019;6;HARÍA-CEMENTERIO;Canarias;Las Palmas;2,2;24
2019;6;HELLÍN;Castilla - La Mancha;Albacete;1,5;6
2019;6;HERMIGUA-DEPÓSITO AYUNTAMIENTO;Canarias;Santa Cruz de Tenerife;5,4;84
2019;6;HERRERA DEL DUQUE;Extremadura;Badajoz;0,0;0
2019;6;HERVAS;Extremadura;Cáceres;5,2;96
2019;6;HINOJOSA DEL DUQUE;Andalucía;Córdoba;0,0;0
2019;6;HONDARRIBIA-MALKARROA;País Vasco;Gipuzkoa;106,2;312
2019;6;HORTA DE SANT JOAN;Cataluña;Tarragona;0,2;12
2019;6;HOYOS;Extremadura;Cáceres;7,4;60
2019;6;HUELVA, RONDA ESTE;Andalucía;Huelva;0,0;0
2019;6;HUERCAL OVERA;Andalucía;Almería;1,1;36
2019;6;HUESCA;Aragón;Huesca;9,2;84
2019;6;HUESCA, AEROPUERTO;Aragón;Huesca;10,8;192
2019;6;HÍJAR, DEPÓSITO;Aragón;Teruel;7,0;204
2019;6;IBIZA/ES CODOLÁ;Illes Balears;Illes Balears;0,0;0
2019;6;IGUALADA;Cataluña;Barcelona;14,7;168
2019;6;IRUN;País Vasco;Gipuzkoa;104,6;324
2019;6;IRURTZUN;Comunidad Foral de Navarra;Navarra;48,0;108
2019;6;ISABA/IZABA;Comunidad Foral de Navarra;Navarra;85,6;432
2019;6;IZAÑA;Canarias;Santa Cruz de Tenerife;0,0;0
2019;6;JABALOYAS, DEPÓSITO;Aragón;Teruel;2,0;24
2019;6;JACA;Aragón;Huesca;54,0;354
2019;6;JALANCE;Comunitat Valenciana;Valencia/València;0,0;0
2019;6;JARAICEJO;Extremadura;Cáceres;0,2;12
2019;6;JAÉN;Andalucía;Jaén;0,0;0
2019;6;JEREZ DE LA FRONTERA/AEROPUERTO;Andalucía;Cádiz;1,2;36
2019;6;JEREZ DE LOS CABALLEROS;Extremadura;Badajoz;0,0;0
2019;6;JIMENA DE LA FRONTERA-EL DORADO;Andalucía;Cádiz;0,0;0
2019;6;JUMILLA  EL ALBAL;Región de Murcia;Murcia;1,8;36
2019;6;JÁVEA, AYUNTAMIENTO;Comunitat Valenciana;Alicante/Alacant;0,8;24
2019;6;LA ALDEA DE SAN NICOLAS;Canarias;Las Palmas;0,6;12
2019;6;LA ALMUNIA DE DOÑA GODINA;Aragón;Zaragoza;20,4;180
2019;6;LA BISBAL (D'EMPORDA 3);Cataluña;Girona;0,0;0
2019;6;LA COVATILLA, ESTACIÓN DE ESQUÍ;Castilla y León;Salamanca;8,6;72
2019;6;LA GOMERA/AEROPUERTO;Canarias;Santa Cruz de Tenerife;0,0;0
2019;6;LA MOLINA;Cataluña;Girona;62,0;240
2019;6;LA OLIVA (CARRETERA DEL COTILLO);Canarias;Las Palmas;0,6;12
2019;6;LA OLIVA-PUERTO DE CORRALEJO;Canarias;Las Palmas;0,0;0
2019;6;LA PALMA/AEROPUERTO;Canarias;Santa Cruz de Tenerife;9,3;84
2019;6;LA PINILLA, ESTACIÓN DE ESQUÍ;Castilla y León;Segovia;17,6;108
2019;6;LA POBLA DE CERVOLES;Cataluña;Lleida;2,4;24
2019;6;LA PUEBLA DE LOS INFANTES;Andalucía;Sevilla;0,0;0
2019;6;LA RAMBLA,  PRIVILEGIO;Andalucía;Córdoba;0,0;0
2019;6;LA RIBA DE ESCALOTE;Castilla y León;Soria;10,6;180
2019;6;LA SEU D'URGELL;Cataluña;Lleida;43,7;612
2019;6;LABASTIDA;País Vasco;Araba/Álava;21,6;72
2019;6;LAGUNAS DE SOMOZA;Castilla y León;León;41,7;90
2019;6;LALASTRA;País Vasco;Araba/Álava;12,6;48
2019;6;LALIN-CRISTIMIL;Galicia;Pontevedra;19,0;48
2019;6;LANAJA, DEPÓSITO;Aragón;Huesca;0,4;12
2019;6;LANJARÓN;Andalucía;Granada;0,0;0
2019;6;LANZAROTE/AEROPUERTO;Canarias;Las Palmas;0,1;6
2019;6;LARRAGA;Comunidad Foral de Navarra;Navarra;18,4;216
2019;6;LAS CABEZAS DE SAN JUAN (MAJOLETO AUTOMATICA);Andalucía;Sevilla;0,6;12
2019;6;LAS ERAS;Castilla - La Mancha;Albacete;6,6;84
2019;6;LAS MERCEDES-LLANO LOS LOROS;Canarias;Santa Cruz de Tenerife;60,0;72
2019;6;LAS PALMAS DE G.C. (TAFIRA CMT);Canarias;Las Palmas;0,0;0
2019;6;LAS PALMAS DE GC. PLAZA  DE LA FERIA;Canarias;Las Palmas;1,7;30
2019;6;LAS PALMAS DE GRAN CANARIA/GANDO;Canarias;Las Palmas;0,4;6
2019;6;LAS PALMAS G.C.,SAN CRISTÓBAL;Canarias;Las Palmas;1,4;24
2019;6;LAS PALMAS G.C.-TAFIRA/ZURBARÁN;Canarias;Las Palmas;0,2;12
2019;6;LAUJAR DE ANDARAX;Andalucía;Almería;3,2;48
2019;6;LECIÑENA;Aragón;Zaragoza;3,8;48
2019;6;LEDESMA-ESTACAS;Castilla y León;Salamanca;29,2;384
2019;6;LEGAZPI;País Vasco;Gipuzkoa;40,8;84
2019;6;LES PLANES DHOSTOLES;Cataluña;Girona;27,8;84
2019;6;LESTARTIT;Cataluña;Girona;17,2;72
2019;6;LEZA;País Vasco;Araba/Álava;28,4;168
2019;6;LEÓN/VIRGEN DEL CAMINO;Castilla y León;León;32,1;120
2019;6;LICERAS-CAÑADA DEHESA;Castilla y León;Soria;6,6;48
2019;6;LINARES (VOR - AUTOMATICA);Andalucía;Jaén;0,0;0
2019;6;LLANES;Principado de Asturias;Asturias;43,2;96
2019;6;LLEIDA;Cataluña;Lleida;5,6;60
2019;6;LLERENA;Extremadura;Badajoz;0,2;12
2019;6;LLIMIANA;Cataluña;Lleida;15,0;48
2019;6;LLIRIA;Comunitat Valenciana;Valencia/València;0,0;0
2019;6;LLORAC;Cataluña;Tarragona;3,2;24
2019;6;LLUC;Illes Balears;Illes Balears;1,0;12
2019;6;LLUCMAJOR II;Illes Balears;Illes Balears;0,0;0
2019;6;LLUCMAJOR-RADAR;Illes Balears;Illes Balears;0,0;0
2019;6;LOGROÑO, AEROPUERTO;La Rioja;La Rioja;27,8;150
2019;6;LOJA;Andalucía;Granada;0,0;0
2019;6;LOMO DEL BALO;Canarias;Santa Cruz de Tenerife;0,2;6
2019;6;LORA DE ESTEPA (AUTOMATICA);Andalucía;Sevilla;0,0;0
2019;6;LORCA;Región de Murcia;Murcia;1,6;36
2019;6;LOS ARCOS;Comunidad Foral de Navarra;Navarra;26,6;84
2019;6;LUBIA-CEDER;Castilla y León;Soria;11,6;120
2019;6;LUGO-COL.FINGOI;Galicia;Lugo;18,5;216
2019;6;LUGO/ROZAS;Galicia;Lugo;50,4;180
2019;6;MADRID, C. UNIVERSITARIA;Comunidad de Madrid;Madrid;1,2;24
2019;6;MADRID,RETIRO;Comunidad de Madrid;Madrid;2,0;30
2019;6;MADRID/BARAJAS;Comunidad de Madrid;Madrid;2,4;66
2019;6;MADRID/CUATRO VIENTOS;Comunidad de Madrid;Madrid;0,7;12
2019;6;MADRID/GETAFE;Comunidad de Madrid;Madrid;1,0;30
2019;6;MADRID/TORREJÓN;Comunidad de Madrid;Madrid;2,1;72
2019;6;MADRIDEJOS;Castilla - La Mancha;Toledo;0,0;0
2019;6;MADRIGAL DE LA VERA;Extremadura;Cáceres;2,4;36
2019;6;MANACOR-POLIESPORTIU;Illes Balears;Illes Balears;0,0;0
2019;6;MANDAYONA;Castilla - La Mancha;Guadalajara;6,0;72
2019;6;MANILVA;Andalucía;Málaga;0,0;0
2019;6;MANRESA;Cataluña;Barcelona;16,4;240
2019;6;MANRESA (LA CULLA);Cataluña;Barcelona;0,0;0
2019;6;MARBELLA (PUERTO BANUS - AUTOMATICA);Andalucía;Málaga;0,0;0
2019;6;MARBELLA, CABOPINO;Andalucía;Málaga;0,0;0
2019;6;MARTINET;Cataluña;Lleida;46,0;612
2019;6;MASPALOMAS;Canarias;Las Palmas;0,0;0
2019;6;MASSALUCA;Cataluña;Tarragona;0,0;0
2019;6;MATXITXAKO;País Vasco;Bizkaia;62,6;240
2019;6;MAZARICOS-A PICOTA;Galicia;A Coruña;140,2;216
2019;6;MAZARRÓN/LAS TORRES;Región de Murcia;Murcia;3,0;108
2019;6;MAÇANET DE CABRENYS;Cataluña;Girona;0,0;0
2019;6;MEDINA DE POMAR;Castilla y León;Burgos;24,2;72
2019;6;MEDINA DE RIOSECO;Castilla y León;Valladolid;16,0;96
2019;6;MEDINA SIDONIA (EL HUNDIDO - AUTOMATICA);Andalucía;Cádiz;0,4;12
2019;6;MELILLA;Melilla;Melilla;10,6;228
2019;6;MENORCA/AEROPUERTO;Illes Balears;Illes Balears;0,3;12
2019;6;MERCADAL;Illes Balears;Illes Balears;0,0;0
2019;6;MESÓN EROSA;Galicia;Ourense;59,6;204
2019;6;MIERES-BAÍÑA;Principado de Asturias;Asturias;91,8;168
2019;6;MIGUELAÑEZ;Castilla y León;Segovia;7,8;132
2019;6;MINAS DE ALMADÉN;Castilla - La Mancha;Ciudad Real;0,0;0
2019;6;MIRA;Castilla - La Mancha;Cuenca;11,8;108
2019;6;MIRAMAR;Comunitat Valenciana;Valencia/València;0,0;0
2019;6;MIRANDA DE EBRO;Castilla y León;Burgos;17,0;48
2019;6;MIÑERA DE LUNA-EMBALSE;Castilla y León;León;75,2;408
2019;6;MOGAN (PUERTO RICO);Canarias;Las Palmas;0,2;12
2019;6;MOIÀ;Cataluña;Barcelona;22,2;204
2019;6;MOLINA DE ARAGÓN;Castilla - La Mancha;Guadalajara;11,2;156
2019;6;MOLINA DE SEGURA (LOS VALIENTES);Región de Murcia;Murcia;0,8;12
2019;6;MOLLERUSSA;Cataluña;Lleida;5,2;36
2019;6;MONDOÑEDO;Galicia;Lugo;69,2;96
2019;6;MONESTERIO (AUTOMATICA);Extremadura;Badajoz;0,6;12
2019;6;MONFORTE DE LEMOS;Galicia;Lugo;30,2;192
2019;6;MONREAL/ELO, DEPÓSITO;Comunidad Foral de Navarra;Navarra;33,4;120
2019;6;MONTALBÁN;Aragón;Teruel;8,2;108
2019;6;MONTEAGUDO;Comunidad Foral de Navarra;Navarra;20,4;72
2019;6;MONTEHERMOSO;Extremadura;Cáceres;0,2;12
2019;6;MONTERROSO;Galicia;Lugo;18,6;60
2019;6;MONTERRUBIO DE LA DEMANDA;Castilla y León;Burgos;24,8;108
2019;6;MONTORO,VEGA ARMIJO;Andalucía;Córdoba;0,0;0
2019;6;MONTSERRAT;Cataluña;Barcelona;17,6;96
2019;6;MORA DE TOLEDO (AUTOMÁTICA);Castilla - La Mancha;Toledo;0,2;12
2019;6;MORALES DEL TORO-DEPOSITO;Castilla y León;Zamora;8,2;72
2019;6;MORELLA - PASEO ALAMEDA;Comunitat Valenciana;Castellón/Castelló;1,4;24
2019;6;MORON DE ALMAZAN;Castilla y León;Soria;22,8;204
2019;6;MORÓN DE LA FRONTERA;Andalucía;Sevilla;0,1;6
2019;6;MOSQUERUELA, DEPÓSITO;Aragón;Teruel;4,0;36
